;Sentiment;Text Tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
35;0;<PROVIDER_NAME> tega, Menyampaikan pesan kok suka telat,, bikin #BAPER;provider_name tega menyampaikan pesan kok suka telat bikin hashtag baper hashtag;['provider_name', 'tega', 'menyampaikan', 'pesan', 'kok', 'suka', 'telat', 'bikin', 'hashtag', 'baper', 'hashtag'];['provider_name', 'tega', 'menyampaikan', 'pesan', 'kok', 'suka', 'telat', 'membuat', 'hashtag', 'baper', 'hashtag'];['provider_name', 'tega', 'pesan', 'suka', 'telat', 'hashtag', 'baper', 'hashtag'];provider_name tega pesan suka telat hashtag baper hashtag;provider name tega pesan suka telat hashtag baper hashtag
36;0;Jaringan 4G kecepatan 2G <PROVIDER_NAME>;jaringan 4 kecepatan 2 provider_name;['jaringan', '4', 'kecepatan', '2', 'provider_name'];['jaringan', '4', 'kecepatan', '2', 'provider_name'];['jaringan', '4', 'kecepatan', '2', 'provider_name'];jaringan 4 kecepatan 2 provider_name;jaring 4 cepat 2 provider name
37;0;Paket extra combo kok lemot ya <PROVIDER_NAME>;paket extra combo kok lemot ya provider_name;['paket', 'extra', 'combo', 'kok', 'lemot', 'ya', 'provider_name'];['paket', 'extra', 'combo', 'kok', 'lemot', 'iya', 'provider_name'];['paket', 'extra', 'combo', 'lemot', 'iya', 'provider_name'];paket extra combo lemot iya provider_name;paket extra combo lot iya provider name
38;0;Kenapa! Masa buka Facebook aja gak bisa <PROVIDER_NAME>;kenapa masa buka facebook aja gak bisa provider_name;['kenapa', 'masa', 'buka', 'facebook', 'aja', 'gak', 'bisa', 'provider_name'];['kenapa', 'masa', 'buka', 'facebook', 'saja', 'tidak', 'bisa', 'provider_name'];['buka', 'facebook', 'provider_name'];buka facebook provider_name;buka facebook provider name
39;0;Rugi isi kuota <PROVIDER_NAME> jaringannya busuk banget, dirugikan ..;rugi isi kuota provider_name jaringannya busuk banget dirugikan repeated;['rugi', 'isi', 'kuota', 'provider_name', 'jaringannya', 'busuk', 'banget', 'dirugikan', 'repeated'];['rugi', 'isi', 'kuota', 'provider_name', 'jaringannya', 'busuk', 'banget', 'dirugikan', 'repeated'];['rugi', 'isi', 'kuota', 'provider_name', 'jaringannya', 'busuk', 'banget', 'dirugikan', 'repeated'];rugi isi kuota provider_name jaringannya busuk banget dirugikan repeated;rugi isi kuota provider name jaring busuk banget rugi repeated
40;0;solidaritas perlu.. tapi perasaan lebih penting lagi dari solidaritas.  ngomong dong <PROVIDER_NAME>;solidaritas perlu repeated tapi perasaan lebih penting lagi dari solidaritas ngomong dong provider_name;['solidaritas', 'perlu', 'repeated', 'tapi', 'perasaan', 'lebih', 'penting', 'lagi', 'dari', 'solidaritas', 'ngomong', 'dong', 'provider_name'];['solidaritas', 'perlu', 'repeated', 'tapi', 'perasaan', 'lebih', 'penting', 'lagi', 'dari', 'solidaritas', 'ngomong', 'dong', 'provider_name'];['solidaritas', 'repeated', 'perasaan', 'solidaritas', 'ngomong', 'provider_name'];solidaritas repeated perasaan solidaritas ngomong provider_name;solidaritas repeated asa solidaritas ngomong provider name
41;1;<PROVIDER_NAME> 1berbagi tanpa kuota 2 berbagai kapan saja <PROVIDER_NAME> bagi berkah <USER_MENTION>;provider_name 1 berbagi tanpa kuota number berbagai kapan saja provider_name bagi berkah user_mention;['provider_name', '1', 'berbagi', 'tanpa', 'kuota', 'number', 'berbagai', 'kapan', 'saja', 'provider_name', 'bagi', 'berkah', 'user_mention'];['provider_name', '1', 'berbagi', 'tanpa', 'kuota', 'number', 'berbagai', 'kapan', 'saja', 'provider_name', 'bagi', 'berkah', 'user_mention'];['provider_name', '1', 'berbagi', 'kuota', 'number', 'provider_name', 'berkah', 'user_mention'];provider_name 1 berbagi kuota number provider_name berkah user_mention;provider name 1 bagi kuota number provider name berkah user mention
42;1;<PROVIDER_NAME> bagi berkah 1video ngabuburit dengan anak, video sahur bersama keluarga, video pakai baju koko baru, <USER_MENTION>;provider_name bagi berkah 1 video ngabuburit dengan anak video sahur bersama keluarga video pakai baju koko baru user_mention;['provider_name', 'bagi', 'berkah', '1', 'video', 'ngabuburit', 'dengan', 'anak', 'video', 'sahur', 'bersama', 'keluarga', 'video', 'pakai', 'baju', 'koko', 'baru', 'user_mention'];['provider_name', 'bagi', 'berkah', '1', 'video', 'ngabuburit', 'dengan', 'anak', 'video', 'sahur', 'bersama', 'keluarga', 'video', 'pakai', 'baju', 'koko', 'baru', 'user_mention'];['provider_name', 'berkah', '1', 'video', 'ngabuburit', 'anak', 'video', 'sahur', 'keluarga', 'video', 'pakai', 'baju', 'koko', 'user_mention'];provider_name berkah 1 video ngabuburit anak video sahur keluarga video pakai baju koko user_mention;provider name berkah 1 video ngabuburit anak video sahur keluarga video pakai baju koko user mention
43;0;Koneksi <PROVIDER_NAME> di daerah #sawojajar kota #malang seminggu ini lemot parah ? lagi gangguan kah? <PROVIDER_NAME>Care <PROVIDER_NAME>;koneksi provider_name di daerah hashtag saw oj jar hashtag kota hashtag malang hashtag seminggu ini lemot parah lagi gangguan kah provider_name care provider_name;['koneksi', 'provider_name', 'di', 'daerah', 'hashtag', 'saw', 'oj', 'jar', 'hashtag', 'kota', 'hashtag', 'malang', 'hashtag', 'seminggu', 'ini', 'lemot', 'parah', 'lagi', 'gangguan', 'kah', 'provider_name', 'care', 'provider_name'];['koneksi', 'provider_name', 'di', 'daerah', 'hashtag', 'saw', 'oj', 'jar', 'hashtag', 'kota', 'hashtag', 'malang', 'hashtag', 'seminggu', 'ini', 'lemot', 'parah', 'lagi', 'gangguan', 'kah', 'provider_name', 'care', 'provider_name'];['koneksi', 'provider_name', 'daerah', 'hashtag', 'saw', 'oj', 'jar', 'hashtag', 'kota', 'hashtag', 'malang', 'hashtag', 'seminggu', 'lemot', 'parah', 'gangguan', 'kah', 'provider_name', 'care', 'provider_name'];koneksi provider_name daerah hashtag saw oj jar hashtag kota hashtag malang hashtag seminggu lemot parah gangguan kah provider_name care provider_name;koneksi provider name daerah hashtag saw oj jar hashtag kota hashtag malang hashtag minggu lot parah ganggu kah provider name care provider name
44;1;Saya pakai <PROVIDER_NAME>, meski <PROVIDER_NAME> lebih greget dalam hal network and speed, setidaknya <PROVIDER_NAME> lebih irit buat anak kere seperti saya.;saya pakai provider_name meski provider_name lebih greget dalam hal network and speed setidaknya provider_name lebih irit buat anak kere seperti saya;['saya', 'pakai', 'provider_name', 'meski', 'provider_name', 'lebih', 'greget', 'dalam', 'hal', 'network', 'and', 'speed', 'setidaknya', 'provider_name', 'lebih', 'irit', 'buat', 'anak', 'kere', 'seperti', 'saya'];['saya', 'pakai', 'provider_name', 'meski', 'provider_name', 'lebih', 'greget', 'dalam', 'hal', 'network', 'dan', 'speed', 'setidaknya', 'provider_name', 'lebih', 'irit', 'buat', 'anak', 'kere', 'seperti', 'saya'];['pakai', 'provider_name', 'provider_name', 'greget', 'network', 'speed', 'provider_name', 'irit', 'anak', 'kere'];pakai provider_name provider_name greget network speed provider_name irit anak kere;pakai provider name provider name greget network speed provider name irit anak kere
45;1;#Boikot <PROVIDER_NAME> harusnya #boikot<PROVIDER_NAME> kartu mahal!. lebih bagus juga <PROVIDER_NAME>;hashtag boikot hashtag provider_name harusnya hashtag boi kot hashtag provider_name kartu mahal repeated lebih bagus juga provider_name;['hashtag', 'boikot', 'hashtag', 'provider_name', 'harusnya', 'hashtag', 'boi', 'kot', 'hashtag', 'provider_name', 'kartu', 'mahal', 'repeated', 'lebih', 'bagus', 'juga', 'provider_name'];['hashtag', 'boikot', 'hashtag', 'provider_name', 'harusnya', 'hashtag', 'boi', 'kot', 'hashtag', 'provider_name', 'kartu', 'mahal', 'repeated', 'lebih', 'bagus', 'juga', 'provider_name'];['hashtag', 'boikot', 'hashtag', 'provider_name', 'hashtag', 'boi', 'kot', 'hashtag', 'provider_name', 'kartu', 'mahal', 'repeated', 'bagus', 'provider_name'];hashtag boikot hashtag provider_name hashtag boi kot hashtag provider_name kartu mahal repeated bagus provider_name;hashtag boikot hashtag provider name hashtag boi kot hashtag provider name kartu mahal repeated bagus provider name
46;1;<PROVIDER_NAME> <PROVIDER_NAME> Berbagi berkah;provider_name provider_name berbagi berkah;['provider_name', 'provider_name', 'berbagi', 'berkah'];['provider_name', 'provider_name', 'berbagi', 'berkah'];['provider_name', 'provider_name', 'berbagi', 'berkah'];provider_name provider_name berbagi berkah;provider name provider name bagi berkah
47;0;Baru isi kuota ... tapi baru 2 menit langsung habis kacau. <PROVIDER_NAME> <URL>;baru isi kuota repeated tapi baru number menit langsung habis kacau provider_name allcaps url allcaps;['baru', 'isi', 'kuota', 'repeated', 'tapi', 'baru', 'number', 'menit', 'langsung', 'habis', 'kacau', 'provider_name', 'allcaps', 'url', 'allcaps'];['baru', 'isi', 'kuota', 'repeated', 'tapi', 'baru', 'number', 'menit', 'langsung', 'habis', 'kacau', 'provider_name', 'allcaps', 'url', 'allcaps'];['isi', 'kuota', 'repeated', 'number', 'menit', 'langsung', 'habis', 'kacau', 'provider_name', 'allcaps', 'url', 'allcaps'];isi kuota repeated number menit langsung habis kacau provider_name allcaps url allcaps;isi kuota repeated number menit langsung habis kacau provider name allcaps url allcaps
48;0;Sinyalmu jelek banget sih akhir akhir ini <PROVIDER_NAME>;sinyalmu jelek banget sih akhir akhir ini provider_name;['sinyalmu', 'jelek', 'banget', 'sih', 'akhir', 'akhir', 'ini', 'provider_name'];['sinyalmu', 'jelek', 'banget', 'sih', 'akhir', 'akhir', 'ini', 'provider_name'];['sinyalmu', 'jelek', 'banget', 'sih', 'provider_name'];sinyalmu jelek banget sih provider_name;sinyal jelek banget sih provider name
49;0;#Boikot<PROVIDER_NAME> Pergerakan masif PKI dan antek2nya melalui iklan <PROVIDER_NAME>. Mari hancurkan PKI melalui #Boikot<PROVIDER_NAME>;hashtag boikot hashtag provider_name pergerakan masif allcaps pki allcaps dan antek2nya melalui iklan provider_name mari hancurkan allcaps pki allcaps melalui hashtag boikot hashtag provider_name;['hashtag', 'boikot', 'hashtag', 'provider_name', 'pergerakan', 'masif', 'allcaps', 'pki', 'allcaps', 'dan', 'antek2nya', 'melalui', 'iklan', 'provider_name', 'mari', 'hancurkan', 'allcaps', 'pki', 'allcaps', 'melalui', 'hashtag', 'boikot', 'hashtag', 'provider_name'];['hashtag', 'boikot', 'hashtag', 'provider_name', 'pergerakan', 'masif', 'allcaps', 'pki', 'allcaps', 'dan', 'antek2nya', 'melalui', 'iklan', 'provider_name', 'mari', 'hancurkan', 'allcaps', 'pki', 'allcaps', 'melalui', 'hashtag', 'boikot', 'hashtag', 'provider_name'];['hashtag', 'boikot', 'hashtag', 'provider_name', 'pergerakan', 'masif', 'allcaps', 'pki', 'allcaps', 'antek2nya', 'iklan', 'provider_name', 'mari', 'hancurkan', 'allcaps', 'pki', 'allcaps', 'hashtag', 'boikot', 'hashtag', 'provider_name'];hashtag boikot hashtag provider_name pergerakan masif allcaps pki allcaps antek2nya iklan provider_name mari hancurkan allcaps pki allcaps hashtag boikot hashtag provider_name;hashtag boikot hashtag provider name gera masif allcaps pki allcaps antek2nya iklan provider name mari hancur allcaps pki allcaps hashtag boikot hashtag provider name
50;1;Alhamdulillah masih #setia dengan <PROVIDER_NAME>.. jangan menari di tabuhan gendang orang lain.. selamat isya dan tarawih... ;alhamdulillah masih hashtag setia hashtag dengan provider_name repeated jangan menari di tabuhan gendang orang lain repeated selamat isya dan tarawih repeated;['alhamdulillah', 'masih', 'hashtag', 'setia', 'hashtag', 'dengan', 'provider_name', 'repeated', 'jangan', 'menari', 'di', 'tabuhan', 'gendang', 'orang', 'lain', 'repeated', 'selamat', 'isya', 'dan', 'tarawih', 'repeated'];['syukur', 'masih', 'hashtag', 'setia', 'hashtag', 'dengan', 'provider_name', 'repeated', 'jangan', 'menari', 'di', 'tabuhan', 'gendang', 'orang', 'lain', 'repeated', 'selamat', 'isya', 'dan', 'tarawih', 'repeated'];['syukur', 'hashtag', 'setia', 'hashtag', 'provider_name', 'repeated', 'menari', 'tabuhan', 'gendang', 'orang', 'repeated', 'selamat', 'isya', 'tarawih', 'repeated'];syukur hashtag setia hashtag provider_name repeated menari tabuhan gendang orang repeated selamat isya tarawih repeated;syukur hashtag setia hashtag provider name repeated tari tabuhan gendang orang repeated selamat isya tarawih repeated
51;0;Aku kira diganti pulsaku. udah komplain sana sini, kok cuma php, <PROVIDER_NAME>;aku kira diganti pulsaku udah komplain sana sini kok cuma php provider_name;['aku', 'kira', 'diganti', 'pulsaku', 'udah', 'komplain', 'sana', 'sini', 'kok', 'cuma', 'php', 'provider_name'];['aku', 'kira', 'diganti', 'pulsaku', 'sudah', 'komplain', 'sana', 'sini', 'kok', 'cuma', 'php', 'provider_name'];['diganti', 'pulsaku', 'komplain', 'php', 'provider_name'];diganti pulsaku komplain php provider_name;ganti pulsa komplain php provider name
52;0;Sinyalmu kenapa <PROVIDER_NAME>;sinyalmu kenapa provider_name;['sinyalmu', 'kenapa', 'provider_name'];['sinyalmu', 'kenapa', 'provider_name'];['sinyalmu', 'provider_name'];sinyalmu provider_name;sinyal provider name
53;0;<PROVIDER_NAME> musuh Ulama #Boikot<PROVIDER_NAME> <URL>;provider_name musuh ulama hashtag boikot hashtag provider_name allcaps url allcaps;['provider_name', 'musuh', 'ulama', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'allcaps', 'url', 'allcaps'];['provider_name', 'musuh', 'ulama', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'allcaps', 'url', 'allcaps'];['provider_name', 'musuh', 'ulama', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'allcaps', 'url', 'allcaps'];provider_name musuh ulama hashtag boikot hashtag provider_name allcaps url allcaps;provider name musuh ulama hashtag boikot hashtag provider name allcaps url allcaps
54;0;RT <USER_MENTION>: sudah lama gak pakai <PROVIDER_NAME>;rt user_mention sudah lama gak pakai provider_name;['rt', 'user_mention', 'sudah', 'lama', 'gak', 'pakai', 'provider_name'];['rt', 'user_mention', 'sudah', 'lama', 'tidak', 'pakai', 'provider_name'];['rt', 'user_mention', 'pakai', 'provider_name'];rt user_mention pakai provider_name;rt user mention pakai provider name
55;0;Saya gak benci tapi kelakuan <USER_MENTION> yang bikin #Boikot<PROVIDER_NAME>  Pendukung #PKI coba kamu lihat iklan <PROVIDER_NAME> ada gambar palu arit;saya gak benci tapi kelakuan user_mention yang bikin hashtag boikot hashtag provider_name pendukung hashtag pki hashtag coba kamu lihat iklan provider_name ada gambar palu arit;['saya', 'gak', 'benci', 'tapi', 'kelakuan', 'user_mention', 'yang', 'bikin', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'pendukung', 'hashtag', 'pki', 'hashtag', 'coba', 'kamu', 'lihat', 'iklan', 'provider_name', 'ada', 'gambar', 'palu', 'arit'];['saya', 'tidak', 'benci', 'tapi', 'kelakuan', 'user_mention', 'yang', 'membuat', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'pendukung', 'hashtag', 'pki', 'hashtag', 'coba', 'kamu', 'lihat', 'iklan', 'provider_name', 'ada', 'gambar', 'palu', 'arit'];['benci', 'kelakuan', 'user_mention', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'pendukung', 'hashtag', 'pki', 'hashtag', 'coba', 'lihat', 'iklan', 'provider_name', 'gambar', 'palu', 'arit'];benci kelakuan user_mention hashtag boikot hashtag provider_name pendukung hashtag pki hashtag coba lihat iklan provider_name gambar palu arit;benci laku user mention hashtag boikot hashtag provider name dukung hashtag pki hashtag coba lihat iklan provider name gambar palu arit
56;0;RT <USER_MENTION>: <USER_MENTION> HT Nya #PuasPake<PROVIDER_NAME> Noh. aku pakek <PROVIDER_NAME> Gimana thu..…;rt user_mention user_mention ht nya hashtag puas pake hashtag provider_name noh aku pakek provider_name gimana thu repeated;['rt', 'user_mention', 'user_mention', 'ht', 'nya', 'hashtag', 'puas', 'pake', 'hashtag', 'provider_name', 'noh', 'aku', 'pakek', 'provider_name', 'gimana', 'thu', 'repeated'];['rt', 'user_mention', 'user_mention', 'ht', 'nya', 'hashtag', 'puas', 'pakai', 'hashtag', 'provider_name', 'noh', 'aku', 'pakek', 'provider_name', 'bagaimana', 'thu', 'repeated'];['rt', 'user_mention', 'user_mention', 'ht', 'nya', 'hashtag', 'puas', 'pakai', 'hashtag', 'provider_name', 'noh', 'pakek', 'provider_name', 'thu', 'repeated'];rt user_mention user_mention ht nya hashtag puas pakai hashtag provider_name noh pakek provider_name thu repeated;rt user mention user mention ht nya hashtag puas pakai hashtag provider name noh pakek provider name thu repeated
57;0;<PROVIDER_NAME> bisa gak sih kuota 4G digabung saja sama 3G, sayang gak terpakai mubazir... Mubazir itu temennya setan lho!! <PROVIDER_NAME> ;provider_name bisa gak sih kuota 4 digabung saja sama 3 sayang gak terpakai mubazir repeated mubazir itu temennya setan lho repeated provider_name;['provider_name', 'bisa', 'gak', 'sih', 'kuota', '4', 'digabung', 'saja', 'sama', '3', 'sayang', 'gak', 'terpakai', 'mubazir', 'repeated', 'mubazir', 'itu', 'temennya', 'setan', 'lho', 'repeated', 'provider_name'];['provider_name', 'bisa', 'tidak', 'sih', 'kuota', '4', 'digabung', 'saja', 'sama', '3', 'sayang', 'tidak', 'terpakai', 'mubazir', 'repeated', 'mubazir', 'itu', 'temennya', 'setan', 'lho', 'repeated', 'provider_name'];['provider_name', 'sih', 'kuota', '4', 'digabung', '3', 'sayang', 'terpakai', 'mubazir', 'repeated', 'mubazir', 'temennya', 'setan', 'lho', 'repeated', 'provider_name'];provider_name sih kuota 4 digabung 3 sayang terpakai mubazir repeated mubazir temennya setan lho repeated provider_name;provider name sih kuota 4 gabung 3 sayang pakai mubazir repeated mubazir temennya setan lho repeated provider name
58;1;Rejeki pejet2.., semoga ke depan dapat samsung J5..#<PRODUCT_NAME> <PROVIDER_NAME> Medan, Indonesia <URL>;rejeki pejet2 repeated semoga ke depan dapat samsung j5 repeated product_name provider_name medan indonesia allcaps url allcaps;['rejeki', 'pejet2', 'repeated', 'semoga', 'ke', 'depan', 'dapat', 'samsung', 'j5', 'repeated', 'product_name', 'provider_name', 'medan', 'indonesia', 'allcaps', 'url', 'allcaps'];['rejeki', 'pejet2', 'repeated', 'semoga', 'ke', 'depan', 'dapat', 'samsung', 'j5', 'repeated', 'product_name', 'provider_name', 'medan', 'indonesia', 'allcaps', 'url', 'allcaps'];['rejeki', 'pejet2', 'repeated', 'semoga', 'samsung', 'j5', 'repeated', 'product_name', 'provider_name', 'medan', 'indonesia', 'allcaps', 'url', 'allcaps'];rejeki pejet2 repeated semoga samsung j5 repeated product_name provider_name medan indonesia allcaps url allcaps;rejeki pejet2 repeated moga samsung j5 repeated product name provider name medan indonesia allcaps url allcaps
